"global_step","15 - _step","15 - _step__MIN","15 - _step__MAX","15 - charts/state_entropy","15 - charts/state_entropy__MIN","15 - charts/state_entropy__MAX","19 - _step","19 - _step__MIN","19 - _step__MAX","19 - charts/state_entropy","19 - charts/state_entropy__MIN","19 - charts/state_entropy__MAX","18 - _step","18 - _step__MIN","18 - _step__MAX","18 - charts/state_entropy","18 - charts/state_entropy__MIN","18 - charts/state_entropy__MAX","17 - _step","17 - _step__MIN","17 - _step__MAX","17 - charts/state_entropy","17 - charts/state_entropy__MIN","17 - charts/state_entropy__MAX","20 - _step","20 - _step__MIN","20 - _step__MAX","20 - charts/state_entropy","20 - charts/state_entropy__MIN","20 - charts/state_entropy__MAX","16 - _step","16 - _step__MIN","16 - _step__MAX","16 - charts/state_entropy","16 - charts/state_entropy__MIN","16 - charts/state_entropy__MAX","10 - _step","10 - _step__MIN","10 - _step__MAX","10 - charts/state_entropy","10 - charts/state_entropy__MIN","10 - charts/state_entropy__MAX","12 - _step","12 - _step__MIN","12 - _step__MAX","12 - charts/state_entropy","12 - charts/state_entropy__MIN","12 - charts/state_entropy__MAX","8 - _step","8 - _step__MIN","8 - _step__MAX","8 - charts/state_entropy","8 - charts/state_entropy__MIN","8 - charts/state_entropy__MAX","9 - _step","9 - _step__MIN","9 - _step__MAX","9 - charts/state_entropy","9 - charts/state_entropy__MIN","9 - charts/state_entropy__MAX"
"1734400","542","542","542","0.07230506837368011","0.07230506837368011","0.07230506837368011","542","542","542","0.024309169501066208","0.024309169501066208","0.024309169501066208","542","542","542","0.05045565217733383","0.05045565217733383","0.05045565217733383","542","542","542","0.03146519511938095","0.03146519511938095","0.03146519511938095","542","542","542","0.054808564484119415","0.054808564484119415","0.054808564484119415","542","542","542","0.05529867485165596","0.05529867485165596","0.05529867485165596","542","542","542","0.06044686958193779","0.06044686958193779","0.06044686958193779","542","542","542","0.05866336077451706","0.05866336077451706","0.05866336077451706","542","542","542","0.01934356614947319","0.01934356614947319","0.01934356614947319","542","542","542","0.05508457124233246","0.05508457124233246","0.05508457124233246"
"1737600","543","543","543","0.07173290103673935","0.07173290103673935","0.07173290103673935","543","543","543","0.025107286870479584","0.025107286870479584","0.025107286870479584","543","543","543","0.054400719702243805","0.054400719702243805","0.054400719702243805","543","543","543","0.030263036489486694","0.030263036489486694","0.030263036489486694","543","543","543","0.06371001899242401","0.06371001899242401","0.06371001899242401","543","543","543","0.06353649497032166","0.06353649497032166","0.06353649497032166","543","543","543","0.06014825031161308","0.06014825031161308","0.06014825031161308","543","543","543","0.05522561073303223","0.05522561073303223","0.05522561073303223","543","543","543","0.019601376727223396","0.019601376727223396","0.019601376727223396","543","543","543","0.06183486431837082","0.06183486431837082","0.06183486431837082"
"1740800","544","544","544","0.07010256499052048","0.07010256499052048","0.07010256499052048","544","544","544","0.023840976879000664","0.023840976879000664","0.023840976879000664","544","544","544","0.056578971445560455","0.056578971445560455","0.056578971445560455","544","544","544","0.030425559729337692","0.030425559729337692","0.030425559729337692","544","544","544","0.04636409878730774","0.04636409878730774","0.04636409878730774","544","544","544","0.05379365384578705","0.05379365384578705","0.05379365384578705","544","544","544","0.06251153349876404","0.06251153349876404","0.06251153349876404","544","544","544","0.05340593680739403","0.05340593680739403","0.05340593680739403","544","544","544","0.018956109881401062","0.018956109881401062","0.018956109881401062","544","544","544","0.06445847451686859","0.06445847451686859","0.06445847451686859"
"1744000","545","545","545","0.06791457533836365","0.06791457533836365","0.06791457533836365","545","545","545","0.024270854890346527","0.024270854890346527","0.024270854890346527","545","545","545","0.051798850297927856","0.051798850297927856","0.051798850297927856","545","545","545","0.032950226217508316","0.032950226217508316","0.032950226217508316","545","545","545","0.05859324336051941","0.05859324336051941","0.05859324336051941","545","545","545","0.06571941822767258","0.06571941822767258","0.06571941822767258","545","545","545","0.05942801013588905","0.05942801013588905","0.05942801013588905","545","545","545","0.053069449961185455","0.053069449961185455","0.053069449961185455","545","545","545","0.02046939544379711","0.02046939544379711","0.02046939544379711","545","545","545","0.058567531406879425","0.058567531406879425","0.058567531406879425"
"1747200","546","546","546","0.07166756689548492","0.07166756689548492","0.07166756689548492","546","546","546","0.03026854619383812","0.03026854619383812","0.03026854619383812","546","546","546","0.05660250782966614","0.05660250782966614","0.05660250782966614","546","546","546","0.030678723007440567","0.030678723007440567","0.030678723007440567","546","546","546","0.05786292254924774","0.05786292254924774","0.05786292254924774","546","546","546","0.05220774561166763","0.05220774561166763","0.05220774561166763","546","546","546","0.058477770537137985","0.058477770537137985","0.058477770537137985","546","546","546","0.05800224095582962","0.05800224095582962","0.05800224095582962","546","546","546","0.021143415942788124","0.021143415942788124","0.021143415942788124","546","546","546","0.06242959201335907","0.06242959201335907","0.06242959201335907"
"1750400","547","547","547","0.07208023965358734","0.07208023965358734","0.07208023965358734","547","547","547","0.024115506559610367","0.024115506559610367","0.024115506559610367","547","547","547","0.05238611623644829","0.05238611623644829","0.05238611623644829","547","547","547","0.029896993190050125","0.029896993190050125","0.029896993190050125","547","547","547","0.0562555268406868","0.0562555268406868","0.0562555268406868","547","547","547","0.05299973487854004","0.05299973487854004","0.05299973487854004","547","547","547","0.06366969645023346","0.06366969645023346","0.06366969645023346","547","547","547","0.05611443519592285","0.05611443519592285","0.05611443519592285","547","547","547","0.021854905411601067","0.021854905411601067","0.021854905411601067","547","547","547","0.05553782731294632","0.05553782731294632","0.05553782731294632"
"1753600","548","548","548","0.06815656274557114","0.06815656274557114","0.06815656274557114","548","548","548","0.023290110751986504","0.023290110751986504","0.023290110751986504","548","548","548","0.05197879299521446","0.05197879299521446","0.05197879299521446","548","548","548","0.02918780967593193","0.02918780967593193","0.02918780967593193","548","548","548","0.05639585480093956","0.05639585480093956","0.05639585480093956","548","548","548","0.05904345214366913","0.05904345214366913","0.05904345214366913","548","548","548","0.05659410357475281","0.05659410357475281","0.05659410357475281","548","548","548","0.0630931481719017","0.0630931481719017","0.0630931481719017","548","548","548","0.021032165735960007","0.021032165735960007","0.021032165735960007","548","548","548","0.05936727672815323","0.05936727672815323","0.05936727672815323"
"1756800","549","549","549","0.06845088303089142","0.06845088303089142","0.06845088303089142","549","549","549","0.026250742375850677","0.026250742375850677","0.026250742375850677","549","549","549","0.046760693192481995","0.046760693192481995","0.046760693192481995","549","549","549","0.03215011954307556","0.03215011954307556","0.03215011954307556","549","549","549","0.0540202334523201","0.0540202334523201","0.0540202334523201","549","549","549","0.05859987437725067","0.05859987437725067","0.05859987437725067","549","549","549","0.05505792796611786","0.05505792796611786","0.05505792796611786","549","549","549","0.05664672702550888","0.05664672702550888","0.05664672702550888","549","549","549","0.022225182503461838","0.022225182503461838","0.022225182503461838","549","549","549","0.05306227132678032","0.05306227132678032","0.05306227132678032"
"1760000","550","550","550","0.07154375314712524","0.07154375314712524","0.07154375314712524","550","550","550","0.02489575371146202","0.02489575371146202","0.02489575371146202","550","550","550","0.05316432565450668","0.05316432565450668","0.05316432565450668","550","550","550","0.030581656843423843","0.030581656843423843","0.030581656843423843","550","550","550","0.05439687892794609","0.05439687892794609","0.05439687892794609","550","550","550","0.061411067843437195","0.061411067843437195","0.061411067843437195","550","550","550","0.06403402239084244","0.06403402239084244","0.06403402239084244","550","550","550","0.0611809641122818","0.0611809641122818","0.0611809641122818","550","550","550","0.02332593873143196","0.02332593873143196","0.02332593873143196","550","550","550","0.05554025620222092","0.05554025620222092","0.05554025620222092"
"1763200","551","551","551","0.07399699091911316","0.07399699091911316","0.07399699091911316","551","551","551","0.024314047768712044","0.024314047768712044","0.024314047768712044","551","551","551","0.05651627480983734","0.05651627480983734","0.05651627480983734","551","551","551","0.029453091323375702","0.029453091323375702","0.029453091323375702","551","551","551","0.055717796087265015","0.055717796087265015","0.055717796087265015","551","551","551","0.05900482088327408","0.05900482088327408","0.05900482088327408","551","551","551","0.06114323437213898","0.06114323437213898","0.06114323437213898","551","551","551","0.05575704574584961","0.05575704574584961","0.05575704574584961","551","551","551","0.022791743278503418","0.022791743278503418","0.022791743278503418","551","551","551","0.0531650185585022","0.0531650185585022","0.0531650185585022"
"1766400","552","552","552","0.07247409224510193","0.07247409224510193","0.07247409224510193","552","552","552","0.024363785982131958","0.024363785982131958","0.024363785982131958","552","552","552","0.05267088860273361","0.05267088860273361","0.05267088860273361","552","552","552","0.02894572541117668","0.02894572541117668","0.02894572541117668","552","552","552","0.05742795020341873","0.05742795020341873","0.05742795020341873","552","552","552","0.05784421041607857","0.05784421041607857","0.05784421041607857","552","552","552","0.05725499987602234","0.05725499987602234","0.05725499987602234","552","552","552","0.05889502540230751","0.05889502540230751","0.05889502540230751","552","552","552","0.023242417722940445","0.023242417722940445","0.023242417722940445","552","552","552","0.06142287701368332","0.06142287701368332","0.06142287701368332"
"1769600","553","553","553","0.06794826686382294","0.06794826686382294","0.06794826686382294","553","553","553","0.0245946254581213","0.0245946254581213","0.0245946254581213","553","553","553","0.05363558232784271","0.05363558232784271","0.05363558232784271","553","553","553","0.029716935008764267","0.029716935008764267","0.029716935008764267","553","553","553","0.054520681500434875","0.054520681500434875","0.054520681500434875","553","553","553","0.0599982887506485","0.0599982887506485","0.0599982887506485","553","553","553","0.061863772571086884","0.061863772571086884","0.061863772571086884","553","553","553","0.06133292615413666","0.06133292615413666","0.06133292615413666","553","553","553","0.022714488208293915","0.022714488208293915","0.022714488208293915","553","553","553","0.05935044586658478","0.05935044586658478","0.05935044586658478"
"1772800","554","554","554","0.07276780903339386","0.07276780903339386","0.07276780903339386","554","554","554","0.02703019790351391","0.02703019790351391","0.02703019790351391","554","554","554","0.05879094451665878","0.05879094451665878","0.05879094451665878","554","554","554","0.029827972874045372","0.029827972874045372","0.029827972874045372","554","554","554","0.04573751986026764","0.04573751986026764","0.04573751986026764","554","554","554","0.05412217229604721","0.05412217229604721","0.05412217229604721","554","554","554","0.052461668848991394","0.052461668848991394","0.052461668848991394","554","554","554","0.060980409383773804","0.060980409383773804","0.060980409383773804","554","554","554","0.02208986133337021","0.02208986133337021","0.02208986133337021","554","554","554","0.06275700032711029","0.06275700032711029","0.06275700032711029"
"1776000","555","555","555","0.06740766018629074","0.06740766018629074","0.06740766018629074","555","555","555","0.025291932746767998","0.025291932746767998","0.025291932746767998","555","555","555","0.05871616676449776","0.05871616676449776","0.05871616676449776","555","555","555","0.029473746195435524","0.029473746195435524","0.029473746195435524","555","555","555","0.05603931099176407","0.05603931099176407","0.05603931099176407","555","555","555","0.05453383922576904","0.05453383922576904","0.05453383922576904","555","555","555","0.0683533325791359","0.0683533325791359","0.0683533325791359","555","555","555","0.04694218933582306","0.04694218933582306","0.04694218933582306","555","555","555","0.020454272627830505","0.020454272627830505","0.020454272627830505","555","555","555","0.058038223534822464","0.058038223534822464","0.058038223534822464"
